,news_id,text_no_stopwords,label
501,4998,hours ago president trump controversial tariff plan amounts open war trading partners strike leading economist trump decision set taxes percent percent aluminum invite fairly retaliation trading partners world targeted unilateral actions university professor eswar prasad told cnbc lesson trading partners learned surgical strikes make political pain exacted government continued redress international community follow lead bypassing world trade organization added pretty ugly pretty instance disrupt ability businesses supply chains effectively prasad noted union talked targeting specific products talked limiting soybean imports tech equipment continued getty images president trump meeting leaders industry dc officials pledged defend respective interests didn details allies tariffs based trump belief world largest economy victim predatory trade practices countries news ends targeting trading partners allies indirectly prasad brunt tariffs report department commerce jeopardizing standing trade alliances undercutting multilateral rules engagement creating sense traditional allies longer reliable trustworthy partner terms trade prasad warned nyshka chandran reporter cnbc playing,-1.0
502,302703,infracap mlp etf nyse amza declared distribution share annualized basis distribution paid shareholders record business amza distribution record payable fund estimates percent distribution share attributable return capital percent share attributable dividend income infrastructure capital advisors expects declare future distributions basis distributions planned guaranteed distribution scheduled occur virtus etf solutions virtus etf solutions ves based multi manager etf sponsor affiliate virtus investment partners actively managed index based investment capabilities multiple asset classes ves offers complementary exchange traded funds subadvised select investment managers infrastructure capital advisors llc infrastructure capital advisors llc ica sec registered investment advisor manages exchange traded funds series funds firm formed based ica seeks total return opportunities infrastructure sectors including energy estate transportation industrials utilities identifies opportunities entities taxed entity level master limited partnerships mlps estate investment trusts reits opportunities credit related securities preferred current income primary objective company investing activities focus generally asset intensive companies generate distribute substantial streams flow information visit infracapfunds disclosure fund risks exchange traded funds etf volatile underlying portfolio securities etf designed track costs owning etf exceed cost investing directly underlying securities mlp interest rates yield based investments mlps interest rate risk underperform rising interest rate environments additionally investors heightened economy risk spread mlps competing investment options widen adverse effect mlps rising interest rates increase potential cost mlps financing projects cost operations affect demand mlp investments result performance distributions fund mlp investments industry sector concentration fund focuses investments industry sector sensitive conditions affect industry sector concentrated fund fund engage experience loss borrowed security increases fund replaces security leverage fund leverages portfolio shares volatile risks compounded derivatives investments derivatives futures options forwards swaps increase volatility loss greater principal investment mlps investments master limited partnerships adversely impacted tax regulation factors affecting underlying assets guarantee guarantee portfolio meet objective fund investment objectives risks charges expenses carefully investing contact etf distributors llc visit virtusetfs obtain prospectus information fund prospectus carefully investing virtus etf advisers llc serves investment advisor infrastructure capital advisors llc serves advisor fund fund distributed etf distributors llc affiliate virtus etf advisers llc view original content multimedia news releases infracap mlp etf nyse amza declares distribution html source virtus etf solutions,1.0
503,125678,scottsdale ariz nexus embassy nexus innovative open source blockchain technology digital currency pleased announce appointment members leadership team dr ajay ahuja chief executive director marketing organization fostering development nexus open source blockchain technology focuses solving current challenges scalability providing world class quantum resistance nexus embassy evolving leadership team match caliber advanced technology nexus peer peer platform enable people control personal financial freedoms empower humanity decentralization inventor nexus protocol founder chief architect nexus embassy expressed favorite part ajay joining team coming corporate careers pursue vision nonprofit empower people nexus protocol utilizes expands current blockchain technologies decentralized peer peer networking focusing solutions current limitations bitcoin ethereum blockchains inherent technology nexus digital currency nxs generated organically launch nexus initial coin offering nascence blockchain industry beneficial seek leaders significant management experience engaging regulatory oversight technological complexity dr ajay ahuja joined team chief executive goal providing strategic direction business acumen drive rapid expansion nexus transformational technology dr ahuja recently served global medical affairs department research development allergan plc global pharmaceutical company leadership positions increasing responsibility marketing commercial operations business development functions innovative startups top global companies including pfizer takeda novartis dr ahuja earned bachelor science degree university medicine university mba harvard business school blockchain technology fundamentally change world internet forefront ago dr ahuja applications utilize peer peer connectivity ability move centralized parties enable verification immutable data ability empower individuals world thrilled part movement joined team director marketing order network marketing commercialization strategy critical time organizational growth brings decades functional leadership experience multiple companies including squibb teva pharmaceuticals tasked leveraging diverse background expand nexus technology develop additional cases utilizing advanced blockchain earned bachelor science marketing university additional education leadership experience business technology finance estate tax legal strategies delighted bringing experience professional attributes nexus embassy dr ahuja nexus designed world class technology scaling make difference world rest management team poised make reality recently established physical headquarters scottsdale ariz nexus embassy ongoing plans continue build organization top coders developers order focus development nexus technology creation multiple applications cryptocurrency initial nexus continue expansion reshape world continue progress decentralized system nexus embassy nexus embassy nonprofit corporation created technological development education public nonprofit owners governed directors operated management team funded network mining process nexus blockchain released nexus embassy open source general public nexus nexus innovative open source blockchain technology designed improve world advanced peer peer networks digital currency nexus focuses solving current challenges scalability blockchain industry nexus world class quantum resistance innovations enabled partnership vector space systems future nexus combine blockchain technology ground based mesh networks satellites facilitate formation decentralized internet nexus enable people control personal financial freedoms empowering humanity process information build future visit nexusearth view original content multimedia news releases nexus embassy adds experienced business leadership management team html source nexus,1.0
504,35920,redwood calif business wire nyse leader content management today announced appointment company chief people officer ms brings deep expertise culture development talent strategy learning development team human resources hr leadership positions medallia hp software home depot ms hire time continues evolution leader content management great track record successfully cultivating culture developing talent passion people levie ceo founder amazing team work tirelessly deliver innovative products customers drive epic culture scale incredibly important stay values makes incredible work confident continue build organization develops talent celebrates diversity cultivates boxers work unique fun collaborative culture important boxer experience front center positive culture employee experience foundation sustained growth success chief people officer thrilled work leadership entire company continue create environment boxers make impact experience driving culture talent strategy ms distinguished career leading people organizations companies diverse set industries customer segments geographies began career staffing roles company cap gemini moving home depot home depot ms built nationally recognized college internship program led corporate staffing team acted chief staff evp hr led hr mergers acquisitions team home depot ms moved hp hr leadership roles increasing responsibility hr hp software directly responsible hr consultancy workforce planning talent management total rewards learning development software organization encompassing employees recently ms led people culture organization medallia focused delivering world class employee experience digitizing integrating hr processes programs ms team drove people function candidate centric recruitment growth development time medallia company grew significantly earned places work designation hrc corporate equality index ms holds bachelor arts political science university nyse content management company empowers enterprises revolutionize work securely connecting people information applications founded businesses globally including astrazeneca general electric gap headquartered redwood ca offices states learn visit news home press rlevine investor relations swakefield source,1.0
505,276052,updated hour ago officials meet discuss visit official reuters staff reuters officials set meet discuss trade disputes world largest economies ahead pending visit top economic official treasury official flags set meeting visit secretary transportation ministry transport reuters official meeting follow level trade talks preparation premier visit official declined provide details meetings precise timing visit spokeswoman president jinping top ranking economic adviser continue discussions president economic team trade talks led treasury secretary mnuchin failed produce breakthroughs stave tariff threats goods threats retaliate kind officials presented lengthy list trade demands including reducing trade surplus source familiar planning visit level delegation delay visit slightly commerce secretary told cnbc timing arrival unclear told cnbc sponsored event thought officials meetings agreed concept trade deficit reduction questions reporting lawder editing,1.0
506,176840,pm minutes dominion complete coast natgas pipe end reuters staff reuters dominion energy track finish coast natural gas pipeline late response company federal energy regulatory commission ferc late denied dominion request time cut trees path forward begin construction complete project end spokesman dominion email dominion completed tree felling mile kilometer route planned ll productive construction noting company rearrange construction plans shift work lifts tree clearing restrictions migrating habitats birds bats release club opposes construction coast pipeline ferc decision win people communities path destructive project director club dirty fuels campaign statement coast designed cubic feet bcfd gas utica shale formations customers cubic feet gas fuel homes coast partnership units energy company dominion energy company energy corp energy company dominion build operate pipe feed gas coast pipelines dominion build mile supply header project cost reporting disavino editing,1.0
507,83496,pm updated minutes ago aig transfer business uk units reuters staff reuters international group aig formed entities uk ensure disruption company insurance coverage britain exits union international group aig headquarters company shareholder meeting water reuters barlyn file photo insurer writes business uk based insurance company aig branches economic area aig transfer aig existing insurance business uk units great advantage restructuring route chosen give clients certainty unknowns brexit businesses insurance coverage brexit proofed aig chief executive officer statement aig joins growing list financial companies plan shift operations continental maintain links customers brexit aig companies begin writing business reporting aparajita saxena bengaluru editing anil,1.0
508,7979,signs emerging companies investors starting push gun industry lobbying group national rifle association nra wake school shooting blackrock world largest asset manager investors longer firearms industry company intends speak gun manufacturers understand response attack working clients exclude portfolios weapons manufacturers companies align values blackrock spokesman told cnbc national bank omaha announced renew nra official credit nra decade bank issued nra branded bonus equivalent association membership customer feedback caused review relationship nra spokesman statement customer feedback caused review relationship nra result national bank omaha renew contract national rifle association issue nra visa national bank fnbomaha bank list companies branding deals nra published earlier progressive site thinkprogress nra highlighted times opinion piece called financial industry exert leverage gun industry politicians funded nra continue refrain enterprise holdings operates car rental brands enterprise alamo national announced ending corporate relationship nra gave association members discounts end late contacting ended program effective trdhdoevft enterpriserentacar enterprisecares nra response shooting claim critics hate individual freedom president trump argued teachers guns order attackers reports emerged school shooting stoneman school armed guard challenged shooter waiting massacre campus cop resigned,-1.0
509,286018,pm updated hours ago approves novartis cell therapy lymphoma reuters regulators approved novartis cell therapy kymriah treatment patients type cancer cell lymphoma worsened earlier lines therapy drugmaker file photo drugmaker novartis logo company town reuters arnd wiegmann file photo indication puts kymriah direct competition gilead sciences yescarta approved food drug administration treatment adults diffuse cell lymphoma failed respond treatments kymriah yescarta chimeric antigen receptor cell therapies car ts reprogram body immune cells recognize attack malignant cells kymriah time treatment approved patients age acute lymphoblastic leukemia common form childhood cancer states pediatric leukemia novartis priced kymriah therapy patients responded days treatment lymphoma patients company matched yescarta offer outcomes based concessions clinical trials shown significant number lymphoma patients respond kymriah treatment making difficult measure outcomes defined period time pascal touchon cell oncology novartis kymriah approved adults grade cell lymphoma diffuse cell lymphoma arising follicular lymphoma fda label kymriah notes clinical trials showed percent patients responded treatment duration responses determined touchon cancer treatment centers approved administer kymriah pediatric leukemia certified lymphoma indication reporting ishita chigilli palli bengaluru editing oatis,1.0
510,87053,mortgage group leader financing commercial estate states announced today provided balance amount finance acquisition multifamily property located townhomes consists townhome style apartment buildings units property built located parcel totaling acres townhomes occupied borrower pi llc fixed rate amortization standard yield maintenance prepayment open prepayment borrower transaction mortgage group repeat borrowers noted director mortgage group seasoned local multifamily investors current ownership multifamily properties located units bedroom townhomes total net rentable area approximately square feet site amenities include common laundry facilities parking spaces including attached garages msa home diverse economy encompassing agricultural manufacturing governmental sectors companies headquartered area including sprint nextel corporation international assets holding corporation pleased provide acquisition financing property quality local borrower repeat client added mortgage group mortgage group wholly owned subsidiary companies leader financing commercial estate states company finances types commercial estate multifamily properties including balance affordable housing office retail manufactured housing healthcare senior living industrial storage facilities offers hud fha addition proprietary products inception company structured loans today maintains servicing portfolio headquartered mortgage group professionals locations states learn visit huntmortgagegroup media contacts feigenbaum mortgage group feigenbaum huntcompanies pamflo ameritech net view original content multimedia news releases mortgage group finances acquisition multifamily property located html source mortgage group,1.0
511,223536,reuters opioid manufacturers including oxycontin maker purdue pharma lp paid advocacy groups doctors tied amplified industry messages supporting painkillers senate report report released democratic senator groups received donations aligned industry goals played role epidemic led opioid overdose deaths report released senate homeland security governmental affairs committee ranking democrat groups issued guidance promoting opioids chronic pain lobbied curb financial relationships insidious lacked transparency factors resulted arguably deadly drug epidemic history purdue pharma announced stop promoting opioids doctors biggest donor giving groups report groups include patient advocacy organizations medical professional societies file photo senator mo questions kirstjen nomination secretary department homeland security dhs hearing senate homeland security governmental affairs committee reuters file photo recipient academy integrative pain management aipm partnered group lobby legislatures opioid related issues fight efforts restrict opioid prescribing report purdue statement supported organizations interested helping patients receive care aipm executive director twillman financial contributions influenced positions report insys therapeutics markets fentanyl based cancer pain drug subsys gave pain foundation ranking donations groups examined federal prosecutors accused insys executives employees including billionaire insys founder kapoor engaging scheme pay kickbacks doctors prescribe subsys kapoor pleaded guilty pain foundation insys donated fund cancer patients pay pain drugs influence values insys strives follow regulations report groups received depomed mylan nv doctors affiliated organizations received report depomed contributions amounted average groups believed acted responsibly marketing drugs operated mylan emphasized opioid marketshare reporting nate editing,-1.0
512,271282,pairs heels closet wears kind countryside stay home mom alpharetta wear heels people weird spends days sneakers getty images fashion slowly casual footwear trend apparent women sneaker surged percent heels declined percent time period npd group retail tracking service brands nike adidas dr puma ugg names benefit women slipping comfortable footwear trend twofold consumers comfort options shoe categories kind basic consumer comfort comfort busy running time npd executive director industry analyst fashion footwear accessories told cnbc brands focusing comfort women ages sneaker trend continue double digits added lifestyle choice ell cnbc metropolitan areas women choosing comfortable footwear women ride subway wearing variety sneakers flats conversely sky heels shoes heels inches higher tumbling fastest consumers gravitate pair shoes worn night dressier occasions heels increasingly popular analyst lack choices shoe department retail inventory heels risen percent compared edited market research firm rejection heels alternatives storch ceo storch advisors retail advisory firm women buying shoes categories women wear heels fancy events storch served chairman target fact boom shoes consumers express personalities added show masculinity show femininity simply color heel shoe ell cnbc store front displays variety popular athletic footwear athletic footwear grew percent generating npd women leisure sneakers adidas nike drove half growth segment contender competing market share designer sneakers rapper kanye collaborations adidas rap artist teamed nike rihanna puma line popular sold online women mitrani dentist proliferation sneakers variety comfort mitrani told cnbc alternates prada sneakers flats work stopped wearing heels sneaker choices mitrani customize thing stay home mother recently ordered pair adidas nmds online holding heels,1.0
513,288319,futures pts pts nasdaq pts sruthi shankar reuters index futures flat days oil powered gains investors waited latest reading consumer prices oil prices track biggest increase expectations potential disruption crude flows exporter iran states abandoned nuclear imposed sanctions rising oil prices helped energy index outperform sectors gains percent time fanned worries rising costs companies make products services expensive labor department report expected show consumer prices index cpi percent slipping percent data due cpi strips volatile food energy components forecast risen percent pushing increase percent data showed producer prices expected moderation cost services hotel accommodation healthcare interest rate hike federal reserve fully priced odds rate hike stands percent cme group fedwatch tool fed officials rising inflation wage pressures prompt change central bank rate outlook minis points percent minis points percent nasdaq minis points percent qualcomm edged percent higher chipmaker approved share buyback program replaces previous program dropped percent downgraded retailer underweight roku jumped percent tv streaming device maker reported smaller feared loss revenue beat estimates shares traded premarket reporting sruthi shankar bengaluru editing anil,1.0
514,176202,globe newswire lkq corporation nasdaq lkq today announced lkq holdings wholly owned subsidiary intends privately offer subject market conditions aggregate principal amount senior notes due senior notes due notes fully unconditionally guaranteed lkq corporation domestic wholly owned subsidiaries guarantors senior secured credit facility company intends net proceeds offering borrowings senior secured credit agreement finance portion consideration payable pending stahlgruber gmbh acquisition general corporate purposes pay related fees expenses including refinancing net financial debt notes registered securities act securities act securities jurisdiction result offered sold states persons pursuant applicable exemption transaction subject registration requirements securities act notes offered persons pursuant regulation securities act qualified institutional buyers pursuant securities act announcement constitute offer solicitation offer buy notes offering notes jurisdiction offer solicitation unlawful registration qualification securities jurisdiction press release issued pursuant accordance securities act lkq corporation lkq corporation lkqcorp leading provider alternative specialty parts repair accessorize automobiles vehicles lkq operations lkq offers customers broad replacement systems components equipment parts repair accessorize automobiles trucks recreational performance vehicles forward statement statements information press release historical forward statements meaning private securities litigation reform act made pursuant safe harbor provisions act forward statements include limited statements outlook guidance expectations beliefs hopes intentions strategies statements subject number risks uncertainties assumptions factors including identified forward statements based information time statements made undertake obligation update forward statements result information future events required undue reliance forward statements actual events results differ materially expressed implied forward statements risks uncertainties assumptions factors actual results differ results predicted implied forward statements include factors discussed filings sec including disclosed captions risk factors management discussion analysis financial condition results operations report form ended subsequent reports form reports investor relations website lkqcorp sec website sec gov mifid professionals ecps priips kid manufacturer target market mifid product governance eligible counterparties professional clients distribution channels priips information document kid prepared retail eea boutross lkq corporation president investor relations jpboutross lkqcorp source lkq corporation,1.0
515,258595,pm updated minutes ago net neutrality rules end fcc shepardson reuters federal communications commission notice landmark open internet rules cease rules handing providers content consumers access effect file photo federal communications commission fcc logo fcc net neutrality hearing reuters gripas file photo fcc repealed obama net neutrality rules allowing internet providers slow websites disclose practice fcc rules effect group states sued rules taking effect revised rules win internet service providers comcast corp cmcsa opposed internet firms facebook fb alphabet googl agency failed listen public gave shrift deeply belief internet openness remain fcc commissioner rosenworcel democrat fcc wrong side history wrong side wrong side people senate set vote reject fcc repeal net neutrality rules effort faces uphill proponents backing democrats independents caucus democrats republican senator prolonged absence republican senator due illness proponents win vote senator markey vote middle senators officially filed petition force net neutrality vote hours floor debate congressional review act fcc announcement markey wrote twitter senate act resolution save internet slideshow images fcc voted reverse obama rules barring service providers blocking slowing access charging online content effect fcc rules give internet service providers sweeping change consumers access internet include transparency requirements require disclose consumers senate approves measure republican controlled representatives legislation president trump expected veto coalition attorneys general refiled legal challenges intended trump administration repeal net neutrality fcc chairman ajit pai confident agency order upheld democrats issue midterm congressional elections internet savvy voters republicans fcc repeal eliminate heavy handed government regulations encourage investment return internet pre rules reporting shepardson editing oatis,0.0
516,68976,reuters netflix netflix ceo fy total compensation versus fy sec filing netflix chief content officer sarandos fy total compensation versus fy netflix cfo fy total compensation versus fy source text bit fmrvk company coverage narrow browser phone medium browser portrait tablet landscape tablet medium wide browser wide browser larger medium browser landscape tablet medium wide browser larger phone portrait tablet portrait tablet landscape tablet landscape tablet medium wide browser portrait tablet landscape tablet apps newsletters reuters advertising guidelines cookies terms privacy quote delayed minimum minutes complete list exchanges delays reuters rights reserved,-1.0
517,119070,reuters alnylam pharmaceuticals dicerna pharmaceuticals pay resolve lawsuit claiming stole trade secrets silencing technology develop drug treatments settlement biotech companies resolves lawsuit alnylam filed dicerna accord ahead jury trial set begin court woburn agreement dicerna pay alnylam front shares common based dicerna pay alnylam timing dependent revenue dicerna receives pursuant future rnai technology based partnerships galxc alnylam based statement restrictions dicerna company admitted wrongdoing dicerna trading midday percent shares alnylam trading percent alnylam lawsuit accused dicerna misappropriating confidential information related rnai technology alnylam acquired bought merck subsidiary valued court papers rnai rna interference prevents defective making disease causing proteins lawsuit dicerna unsuccessfully acquire rnai assets merck confidential information reviewed potential transaction violation confidentiality agreement alnylam contended dicerna hired merck scientists involved developing technologies rival acquired part intentional scheme gain access trade secrets confidential information alnylam court papers filed middlesex superior court scheme allowed dicerna develop strikingly similar technologies unjustly enriched company dicerna denied allegations filed counterclaim alleging alnylam pursuing frivolous lawsuit improperly interfered funding sources partnership opportunities order crush smaller competitor dicerna sought damages filed related federal antitrust alnylam settled reporting nate editing,1.0
518,55845,reuters ride hailing company announced plans enter marking foray home market intensifying tussle rival uber technologies begin inviting private vehicle owners partners work cities melbourne perth plans start commercial operations startup statement rival uber presence potentially regulations services drivers aware system works satish meena senior analyst research firm cab sharing isn anymore find expensive lure customers drivers initially meena founded locked fierce uber bigger piece taxi market majority share ride hailing market operations cities company expanding food delivery business tied microsoft corp build connected car platform experimenting electric vehicles softbank group corp biggest investor uber reporting sankalp phartiyal editing,-1.0
519,202852,cnbc navigator display auto show demand redesigned full size suvs surging motor expanding production explorer navigator automaker increasing production suvs approximately percent models manufactured truck louisville response customers full size suvs exceptional hinrichs president global operations navigator surged percent research firm autodata finding demand expensive versions vehicles average transaction navigator jumped average explorer automaker earlier laneve president marketing service automaker make navigator average navigator showrooms average days industry average demand full size suvs news facing increased criticism analysts investors slow develop mobility services solutions competitor general motors laid game plan establishing ride hailing program driving cars starting plans development ceo automaker driving vehicle steering wheel replacing current ceo pushed automaker move faster develop autonomous drive vehicles automaker works assure analysts future company leaning pickup suv lineup profitable series pickup jumped percent suv percent questions comments behindthewheel cnbc watch scenes auto show show chapters scenes auto show pm mon,1.0
520,166982,hours spending includes bid solve international email privacy impasse reuters federal spending released late included bipartisan legislation amend decades privacy clarify warrant seeking data stored overseas valid circumstances file photo microsoft logo microsoft corp purchase linkedin corp reuters file photo provision act seeks resolve running dispute microsoft corp email providers department warrant compel companies emails stored foreign servers adopted measure make argued supreme court moot arose microsoft balked handing criminal suspect emails stored company servers microsoft tech firms increasingly offers computing services data stored remotely won victory federal appeals court ruling appealed president trump administration supreme court justices expressed reluctance decide urged congress updating stored communications act current agreements enforcement access data stored overseas mutual legal assistance treaties involve formal diplomatic request data require host obtain warrant behalf requesting considered burdensome enforcement act bypass treaty process authorities approved partner countries abide customer privacy standards judges issue warrants giving companies avenue object request conflicts foreign supported microsoft technology companies trump administration government opposed civil liberties groups lacks sufficient privacy protections republican senator orrin lead author act statement create clear balanced framework enforcement access data stored countries time encouraging allies strengthen domestic privacy spending passed representatives senate midnight deadline avert shutdown federal agencies programs beginning weekend existing funds expire reporting editing,-1.0
521,121223,pm updated hours ago investigate verizon wireless collusion claim source shepardson reuters opened probe alleged coordination verizon communications telecommunications standards organization hinder consumers easily switching wireless carriers briefed matter file photo logo pictured pasadena reuters anzuoni file photo verizon acknowledged government probe working regulators issue technology make carriers business volatile called esim consumers switch wireless providers insert physical identifying microchip makes easier compare wireless networks easily select service desired verizon called probe ado adding working department inquiry spokesman times reported department opened investigation ago device maker wireless filed formal complaints department department demands verizon gsma industry standards setting group efforts thwart esim equipment makers complained department wireless practices related esim technology sources familiar matter declined comment reality difference opinion couple phone equipment manufacturers development standards verizon spokesman email gsma members provided information government response requests continue work proactively gsma including disagree proposed standards news probe critical time sued department stop buy media company time file photo verizon logo side truck reuters mcdermid government argued trial nearing completion proposed spur charge pay tv rivals time content decide allowed buy time report potential wrongdoing wireless giant irrelevant merger trial veteran department antitrust division department gsma telecommunications standard setting group declined comment news investigation shares verizon dipped initial times report closing percent verizon ending percent briefed matter told reuters wireless operators potentially received inquiries government common practice department send cids civil equivalent subpoena players industry agency evidence companies allegedly participate conspiracy trial attorney department firm llp source obama administration investigated similar claims action consumer advocates learned verizon apparently planning phones anti theft measure told industry participants verizon working hopes convincing gsma create standard locking phones feld senior president public knowledge consumer advocates support idea electronic process rolled phone owners bargain contract network shift networks easily traveling feld happy doj taking job cop beat feld reporting munsif vengattil bengaluru shepardson writing editing grebler maler,-1.0
522,75944,arjuna capital managing partner convinced companies commit analyzing closing gender pay gaps include players tech intel microsoft finance bank mastercard retail amazon nike starbucks honor equal pay sat activist investor talk engages companies issue pay equity interview edited condensed clarity bloomberg recently called influential people business work pay equity explain arjuna capital wealth management firm focused sustainable impact investing widen lens evaluate investments taking account environmental social governance criteria traditional methods analysis incorporate sustainability factors pay gap companies gender pay gap commit keeping closed talk process company change happen clients investors companies investors voice file shareholder proposal companies companies improve performance unmitigated risks opportunities proposal vote shareholders company meeting shareholders weigh investors engage companies enter dialog outcome proposal vote company commits making requested work ve tech space retail companies ve lot success reaching agreement companies dialog withdrawing proposals vote issues women workplace talking focus pay equity thing women business pay women fairly competitively company ability retain top talent ability move women ladder research diversity teams affects performance making equal pay structural women workplace essential ranked women top concern companies manage pay equity effectively ability attract retain women service drawing talent creating robust diverse leadership pipeline reaping benefits diversity affords subscribe broadsheet newsletter world powerful women simple companies change write proposals arjuna filed proposals gender pay gap campaign ebay proposal vote vote increased number proposals companies dialog began reach agreement time ebay proposal vote gender pay gap longer emerging investor issue competitive issue terms company ability attract retain female talent vote fold equal pay rallying cry women question longer issue gender pay gap report issue gender pay gap report aren professional investors narrow pay gap single role play issue women working important management gender pay gap analysis information transparent reportable information fact manage women told aggressive negotiators onus isn women change companies measure report information transparent accountable,0.0
523,162402,globe newswire mindtickle company revolutionizing businesses prepare train teams today announced hiring role president enablement excellence innovation fitting perfectly mindtickle vision role advocate entire practice enablement spearhead mindtickle effort drive outcomes customers innovation world class enablement vp enablement excellence innovation mindtickle exciting time enablement leaders technologies mindtickle making correlate impact readiness programs performance successfully requires thoughtful proven approach president mindtickle joining bring customers perfect combination tested practices technology deep background experience industry analyst makes perfect fit customers create deliver effective data driven enablement previously served director chief customer officer cso insights collaborated forward thinking enablement professionals industry helped companies apply practices enablement benchmark results serves founding member enablement society chapter cso insights managing partner salesbridge llc transformation consultancy working companies served executive level roles career including holding responsibility operations regional national managed services accounts xerox supporting national team customer solutions group fedex expanding channel ricoh organizations run unique enablement approach technology great enablement leaders maniacal achieving results correlating enablement initiatives performance excited join mindtickle leading global organizations goal understands turn approach reality mindtickle mindtickle offers industry comprehensive readiness solution closing knowledge skill gaps found customer facing teams teams wide industries mindtickle award winning platform train coach align teams make reps managers effective combining demand online training bite sized mobile updates gamification coaching role play data driven approach mindtickle accelerates time productivity ensures consistent execution helps boost performance companies leveraging mindtickle enablement assess certify readiness rep bigger sizes higher win rates reduced cycles mindtickle global privately company headquarters ca investors include nea accel partners canaan partners information visit mindtickle media contact press mindtickle photo accompanying announcement globenewswire newsroom attachmentng eae df feca source mindtickle,1.0
524,35781,barely president trump announced stiff percent tariff made solar panels leading solar company announced plans build inside states jinko solar made building announcement reportedly hoping build jacksonville create jobs avoid tariffs detailed planning tariff announcement company official statement hinted final decision tied tariffs company continues closely monitor treatment imports solar cells modules trade isn naysayers tariff supposed kill tens thousands jobs reduce number solar panel installations percent happen jinko move copycat moves foreign companies change equation blame naysayers rare combination anti trump liberals pro trade conservatives tariffs historically raise prices consumers slow spread goods services technology capitulation jinko solar sign tariff trade issue norm solar industry measured economic platforms industry brought total revenues energy experts generated hefty national impact add direct salaries benefits taxes fees protecting reason solar tariffs trade wars trade imbalance great worst damage solar companies based solar companies pressure cheaper imports largest based solar panel maker solarworld cut half workers company declared bankruptcy massive government backing obama administration solyndra failed elon musk solarcity facing severe challenges solar industry disappeared companies closing kind floor surprising company responding tariff building companies weak expand companies boost solar jobs foreign owned company decision doesn tariff won damage point president trump entire trade approach work significantly positive result remember existing largest based solar panel company employees jinko solar planning bring jobs things didn ago proof threatens slap tariffs goods realistically ignore threats future extremely valuable tool trump administration favorable outcomes simply threatening imposing tariffs administration clear pulling trigger tariff work change attitudes approach wouldn precedent president boosted tariff heavier motorcycles whopping times previously move time psychological boost failing motor company began show signs recovering today economists insist company internal streamlining efforts reason survived thrived tariff effect vote confidence gave boost executives workers enthusiasts needed trump move isn boosting solar energy rebuilding solar companies jobs talking jobs made clear doesn care jobs created foreign companies focusing tariff won remaining solar companies wrong triggered tariff company save create jobs trump tariff foreign company create jobs solar industry compete imports workers reap benefits solar manufacturing possibility commentary cnbc senior columnist follow twitter jakejakeny insight cnbc contributors follow cnbcopinion twitter,1.0
525,105577,reuters bound airlines passengers crew members made emergency landing international airport suffering engine failure airline media reports live tv images showed outer casing left engine boeing ripped window engine plane left side missing passenger injured local media reports aircraft flight bound laguardia airport diverted immediately provide explanation diversion process transporting customers crew terminal statement passenger flight feeling aircraft drop sudden loud bang rattling felt engines oxygen masks dropped passenger told cnn shredded left side engine completely scary baur identified father passenger plane told nbc female passenger injured partially sucked window afflicted engine aircraft maker boeing twitter aware incident gathering information plane engines made cfm international venture owned safran general electric immediately comment spokesman federal aviation administration declined comment reporting szekely additional reporting hepher editing,-1.0
526,146022,pm updated hours ago auto parts maker magna invests lyft reuters staff reuters automotive parts supplier magna international invest lyft work ride hailing firm manufacture driving cars file photo illuminated sign appears lyft ride hailing car reuters helgren news based lyft made international debut taking bigger rival uber technologies operating companies including uber tesla alphabet blackberry traditional automakers general motors investing heavily driving cars technology listed shares magna percent hours trading reporting farhatha bengaluru editing sai sachin ravikumar,1.0
527,234126,business wire paycom software paycom nyse payc leading provider comprehensive based human capital management software today announced appointed paycom directors served chief financial officer unisys corporation global information technology company positions acting chief executive officer corporate controller career unisys magna cum laude rutgers university graduate partner addition executive career served audit committee chair sungard data systems honored breaking ceiling award brings effective strategic finance background paycom president ceo richison proven track record serve forward working alongside paycom leader payroll hr technology based paycom redefines human capital management industry allowing companies effectively navigate rapidly changing business environment based software solution based system record maintained single database human capital management functions providing functionality businesses manage complete employment life cycle recruitment retirement paycom ability serve businesses sizes industry leading human capital management providers paycom serves clients states offices view source version news home paycom software media contact cmo media paycom investor relations contact niederman investors paycom source paycom software,1.0
